flag,stream_link,abstract,category,metar,description
eham01_del,http://d.liveatc.net/eham01_del,EHAM Clearance Delivery,International-EU,,
eham01_gnd_bu,http://d.liveatc.net/eham01_gnd_bu,EHAM Ground (Backup),International-EU,,
eham01_gnd_n,http://d.liveatc.net/eham01_gnd_n,EHAM Ground (North),International-EU,,
eham01_gnd_s,http://d.liveatc.net/eham01_gnd_s,EHAM Ground (South),International-EU,,
eham01_gnd_w,http://d.liveatc.net/eham01_gnd_w,EHAM Ground (West),International-EU,,
eham04_info_n,http://d.liveatc.net/eham04_info_n,EHAM Info North Sea (North),International-EU,,
eham02_info_l,http://d.liveatc.net/eham02_info_l,EHAM Info North Sea (Over Land),International-EU,,
eham04_info_s,http://d.liveatc.net/eham04_info_s,EHAM Info North Sea (South),International-EU,,
eham01_startup,http://d.liveatc.net/eham01_startup,EHAM Schiphol Outbound Planner,International-EU,,
eham04_tow,http://d.liveatc.net/eham04_tow,EHAM Tow Traffic,International-EU,,
eham01_twr_main3,http://d.liveatc.net/eham01_twr_main3,EHAM Tower (06/24),International-EU,,
eham01_twr_main1,http://d.liveatc.net/eham01_twr_main1,EHAM Tower (18C/36C-27/09),International-EU,,
eham01_twr_main2,http://d.liveatc.net/eham01_twr_main2,EHAM Tower (18L/36R-22/04),International-EU,,
eham01_twr_main_bu,http://d.liveatc.net/eham01_twr_main_bu,EHAM Tower Backup,International-EU,,
eham01_twr_w,http://d.liveatc.net/eham01_twr_w,EHAM Tower West (18R/36L),International-EU,,
ehbk1_atis,http://d.liveatc.net/ehbk1_atis,EHBK ATIS,International-EU,,
ehbk1_twr,http://d.liveatc.net/ehbk1_twr,EHBK Gnd/Twr/App,International-EU,,
ehbk1_muac_delta_hi,http://d.liveatc.net/ehbk1_muac_delta_hi,MUAC/Eurocontrol Delta High,International-EU,,
ehbk1_muac_koksy,http://d.liveatc.net/ehbk1_muac_koksy,MUAC/Eurocontrol Koksy,International-EU,,
ehbk1_muac_koksy_hi,http://d.liveatc.net/ehbk1_muac_koksy_hi,MUAC/Eurocontrol Koksy High,International-EU,,
ehbk1_muac_lux_hi,http://d.liveatc.net/ehbk1_muac_lux_hi,MUAC/Eurocontrol Lux High,International-EU,,
ehbk1_muac_lux_low,http://d.liveatc.net/ehbk1_muac_lux_low,MUAC/Eurocontrol Lux Low,International-EU,,
ehbk1_muac_olno_low,http://d.liveatc.net/ehbk1_muac_olno_low,MUAC/Eurocontrol Olno Low,International-EU,,
ehbk1_muac_ruhr,http://d.liveatc.net/ehbk1_muac_ruhr,MUAC/Eurocontrol Ruhr,International-EU,,
eheh3_app,http://d.liveatc.net/eheh3_app,EHEH Approach #1,International-EU,,
eheh3_twr,http://d.liveatc.net/eheh3_twr,EHEH Tower #1,International-EU,,
ehgg1_app,http://d.liveatc.net/ehgg1_app,EHGG Approach,International-EU,,
ehgg1_atis,http://d.liveatc.net/ehgg1_atis,EHGG ATIS,International-EU,,
ehgg1_gnd,http://d.liveatc.net/ehgg1_gnd,EHGG Ground,International-EU,,
ehgg1_guard,http://d.liveatc.net/ehgg1_guard,EHGG Guard/Emergency,International-EU,,
ehgg1_twr,http://d.liveatc.net/ehgg1_twr,EHGG Tower,International-EU,,
ehgg1_bu,http://d.liveatc.net/ehgg1_bu,EHGG Twr/App (Secondary),International-EU,,
ehgg1_muac,http://d.liveatc.net/ehgg1_muac,MUAC/Eurocontrol (EHGG Area),International-EU,,
ehgr2_gnd,http://d.liveatc.net/ehgr2_gnd,EHGR Ground,International-EU,,
ehgr2_gnd_twr,http://d.liveatc.net/ehgr2_gnd_twr,EHGR Ground/Tower,International-EU,,
ehgr2_twr,http://d.liveatc.net/ehgr2_twr,EHGR Tower,International-EU,,
ehhv1,http://d.liveatc.net/ehhv1,EHHV CTAF,International-EU,,
ehkd2_atis,http://d.liveatc.net/ehkd2_atis,EHKD ATIS,International-EU,,
ehkd2_gnd_twr,http://d.liveatc.net/ehkd2_gnd_twr,EHKD Ground/Tower,International-EU,,
ehmm,http://d.liveatc.net/ehmm,EHMM CTAF,International-EU,,
ehmz2,http://d.liveatc.net/ehmz2,EHMZ,International-EU,,
ehrd2_app,http://d.liveatc.net/ehrd2_app,EHRD Approach,International-EU,,
ehrd2_del,http://d.liveatc.net/ehrd2_del,EHRD Clearance Delivery,International-EU,,
ehrd1,http://d.liveatc.net/ehrd1,EHRD Del/Twr,International-EU,,
ehrd2_alt,http://d.liveatc.net/ehrd2_alt,EHRD Gnd/Twr/App,International-EU,,
ehrd2_twr,http://d.liveatc.net/ehrd2_twr,EHRD Tower,International-EU,,
ehtx1,http://d.liveatc.net/ehtx1,EHTX Gnd/Twr,International-EU,,
ehvl1,http://d.liveatc.net/ehvl1,EHVL CTAF/Range Control,International-EU,,
eidw_app_121100,http://d.liveatc.net/eidw_app_121100,EIDW Approach,International-EU,,
eidw_app_final,http://d.liveatc.net/eidw_app_final,EIDW Approach (Final),International-EU,,
eidw_del,http://d.liveatc.net/eidw_del,EIDW Clearance Delivery,International-EU,,
eidw3,http://d.liveatc.net/eidw3,EIDW Del/Gnd/Twr/App/Center,International-EU,,
eidw_gnd_121800,http://d.liveatc.net/eidw_gnd_121800,EIDW Ground,International-EU,,
eidw_gnd_north,http://d.liveatc.net/eidw_gnd_north,EIDW Ground (North),International-EU,,
eidw_twr_118600,http://d.liveatc.net/eidw_twr_118600,EIDW Tower,International-EU,,
eikn2,http://d.liveatc.net/eikn2,EIKN Gnd/Twr/App,International-EU,,
einn2_high1,http://d.liveatc.net/einn2_high1,EINN Shannon Control High (East),International-EU,,
einn2_high2,http://d.liveatc.net/einn2_high2,EINN Shannon Control High (West/Coastal),International-EU,,
einn2_low1,http://d.liveatc.net/einn2_low1,EINN Shannon Control Low,International-EU,,
einn2,http://d.liveatc.net/einn2,EINN Twr/App #1,International-EU,,
encn,http://d.liveatc.net/encn,ENCN Tower/Approach,International-EU,,
eneg2,http://d.liveatc.net/eneg2,ENGM App/Polaris ACC,International-EU,,
enev,http://d.liveatc.net/enev,ENEV Twr/App/ACC,International-EU,,
engk3,http://d.liveatc.net/engk3,ENGK Info,International-EU,,
eneg2,http://d.liveatc.net/eneg2,ENGM App/Polaris ACC,International-EU,,
engm4,http://d.liveatc.net/engm4,ENGM Tower,International-EU,,
enhd1,http://d.liveatc.net/enhd1,ENHD Tower,International-EU,,
ento_enjb,http://d.liveatc.net/ento_enjb,ENJB CTAF,International-EU,,
enkj2,http://d.liveatc.net/enkj2,ENKJ RDO #2,International-EU,,
enli,http://d.liveatc.net/enli,ENLI CTAF,International-EU,,
enrk,http://d.liveatc.net/enrk,ENRK CTAF,International-EU,,
enor_sector8,http://d.liveatc.net/enor_sector8,ENOR Sector 8,International-EU,,
enry_twr,http://d.liveatc.net/enry_twr,ENRY Tower,International-EU,,
entc,http://d.liveatc.net/entc,ENTC Tower/App,International-EU,,
ento_tma,http://d.liveatc.net/ento_tma,ENTO App/Dep,International-EU,,
ento_ctl_4,http://d.liveatc.net/ento_ctl_4,ENTO Control Sector 4,International-EU,,
ento_twr,http://d.liveatc.net/ento_twr,ENTO Tower,International-EU,,
ento,http://d.liveatc.net/ento,ENTO Tower/App,International-EU,,
ento_twr_tma,http://d.liveatc.net/ento_twr_tma,ENTO Twr/App,International-EU,,
enva,http://d.liveatc.net/enva,ENVA Gnd/Twr/App,International-EU,,
enzv2,http://d.liveatc.net/enzv2,ENZV Gnd/Twr/App,International-EU,,
epgd,http://d.liveatc.net/epgd,EPGD Tower/Approach,International-EU,,
epkk_app,http://d.liveatc.net/epkk_app,EPKK Tower/App,International-EU,,
epkr,http://d.liveatc.net/epkr,EPKR CTAF,International-EU,,
epkt,http://d.liveatc.net/epkt,EPKT Del/Twr/App,International-EU,,
epkt_gnd,http://d.liveatc.net/epkt_gnd,EPKT Delivery/Approach,International-EU,,
epkt_twr_app,http://d.liveatc.net/epkt_twr_app,EPKT Tower/Approach,International-EU,,
epll,http://d.liveatc.net/epll,EPLL Tower,International-EU,,
epls2,http://d.liveatc.net/epls2,EPLS CTAF/Radio,International-EU,,
epml2,http://d.liveatc.net/epml2,EPML Info,International-EU,,
eppo2,http://d.liveatc.net/eppo2,EPPO Twr/App/FIS,International-EU,,
eprz,http://d.liveatc.net/eprz,EPRZ Del/Twr/EPWW Radar,International-EU,,
epwa_app,http://d.liveatc.net/epwa_app,EPWA Approach #1,International-EU,,
epwa_dir,http://d.liveatc.net/epwa_dir,EPWA Director,International-EU,,
epwa2,http://d.liveatc.net/epwa2,EPWA Tower #2,International-EU,,
eprz,http://d.liveatc.net/eprz,EPRZ Del/Twr/EPWW Radar,International-EU,,
esdf2_twr,http://d.liveatc.net/esdf2_twr,ESDF Gnd/Twr,International-EU,,
esdf2_ctr,http://d.liveatc.net/esdf2_ctr,ESDF Ronneby Control,International-EU,,
esmq2,http://d.liveatc.net/esmq2,ESMQ Tower,International-EU,,
esms3_app,http://d.liveatc.net/esms3_app,ESMS Radar,International-EU,,
esms2,http://d.liveatc.net/esms2,ESMS Tower,International-EU,,
esoe2,http://d.liveatc.net/esoe2,ESOE Tower/Control,International-EU,,
esow,http://d.liveatc.net/esow,ESOW Twr/CTAF/Control,International-EU,,
espa,http://d.liveatc.net/espa,ESPA Twr/Control,International-EU,,
essg,http://d.liveatc.net/essg,ESSG Misc,International-EU,,
essl,http://d.liveatc.net/essl,ESSL Twr/App/Control,International-EU,,
esvq,http://d.liveatc.net/esvq,ESVQ CTAF,International-EU,,
evra2,http://d.liveatc.net/evra2,EVRA Approach,International-EU,,
evra3,http://d.liveatc.net/evra3,EVRA CTAF,International-EU,,
evra4,http://d.liveatc.net/evra4,EVRA FIC,International-EU,,
evra1,http://d.liveatc.net/evra1,EVRA Tower/Guard,International-EU,,
eyvi,http://d.liveatc.net/eyvi,EYVI Twr/App/Misc,International-EU,,
eyvp2,http://d.liveatc.net/eyvp2,EYVP CTAF,International-EU,,
bbg2,http://d.liveatc.net/bbg2,LBBG Twr/App,International-EU,,
bsf2_lbpd_twr,http://d.liveatc.net/bsf2_lbpd_twr,LBPD Tower,International-EU,,
bsf2_atis,http://d.liveatc.net/bsf2_atis,LBSF ATIS,International-EU,,
bsf_ctl_east,http://d.liveatc.net/bsf_ctl_east,LBSF Sofia Control East,International-EU,,
bsf,http://d.liveatc.net/bsf,LBSF Twr/App #1,International-EU,,
bsf1,http://d.liveatc.net/bsf1,LBSF Twr/App #2,International-EU,,
bwn,http://d.liveatc.net/bwn,LBWN Tower/Approach,International-EU,,
fbd_bordeaux,http://d.liveatc.net/fbd_bordeaux,Bordeaux Control,International-EU,,
fbd2_app,http://d.liveatc.net/fbd2_app,LFBD Aquitane Approach,International-EU,,
fbd2_app2,http://d.liveatc.net/fbd2_app2,LFBD Bordeaux Control Sector X1,International-EU,,
fbd2_gnd,http://d.liveatc.net/fbd2_gnd,LFBD Ground,International-EU,,
fbd2_twr,http://d.liveatc.net/fbd2_twr,LFBD Tower,International-EU,,
fbd_bordeaux,http://d.liveatc.net/fbd_bordeaux,Bordeaux Control,International-EU,,
fll,http://d.liveatc.net/fll,LFLL Tower,International-EU,,
fll2,http://d.liveatc.net/fll2,Lyon FIS,International-EU,,
fly_twr,http://d.liveatc.net/fly_twr,LFLY Tower,International-EU,,
fll2,http://d.liveatc.net/fll2,Lyon FIS,International-EU,,
fmd_twr2,http://d.liveatc.net/fmd_twr2,LFMD Ground/Tower,International-EU,,
fmn2,http://d.liveatc.net/fmn2,LFMN Approach,International-EU,,
fmn2_m_high1,http://d.liveatc.net/fmn2_m_high1,LFMN Control (High),International-EU,,
fmn_app2,http://d.liveatc.net/fmn_app2,LFMN FIS/Approach,International-EU,,
fmn_twr,http://d.liveatc.net/fmn_twr,LFMN Ground/Tower,International-EU,,
fpg3_dep,http://d.liveatc.net/fpg3_dep,LFPG Tower,International-EU,,
fpo3_app,http://d.liveatc.net/fpo3_app,LFPO Approach,International-EU,,
fpo_dep,http://d.liveatc.net/fpo_dep,LFPO Departure,International-EU,,
fpo3_twr,http://d.liveatc.net/fpo3_twr,LFPO Tower,International-EU,,
fpz2_atis,http://d.liveatc.net/fpz2_atis,LFPZ ATIS,International-EU,,
fpz2_twr,http://d.liveatc.net/fpz2_twr,LFPZ Tower,International-EU,,
fsb2,http://d.liveatc.net/fsb2,LFSB Tower,International-EU,,
hbp_app2,http://d.liveatc.net/hbp_app2,LHBP Approach,International-EU,,
hbp_dir,http://d.liveatc.net/hbp_dir,LHBP Approach (Director),International-EU,,
hbp_atis,http://d.liveatc.net/hbp_atis,LHBP ATIS,International-EU,,
hbp_del,http://d.liveatc.net/hbp_del,LHBP Clearance Delivery,International-EU,,
hbp_gnd,http://d.liveatc.net/hbp_gnd,LHBP Ground,International-EU,,
hbp1_2,http://d.liveatc.net/hbp1_2,LHBP Info,International-EU,,
hbp_twr,http://d.liveatc.net/hbp_twr,LHBP Tower,International-EU,,
hbp1,http://d.liveatc.net/hbp1,LHBP Twr/Info,International-EU,,
hbp_app_e,http://d.liveatc.net/hbp_app_e,LHCC Control (East/West),International-EU,,
hdc,http://d.liveatc.net/hdc,LHDC Info/Tower,International-EU,,
hem,http://d.liveatc.net/hem,LHEM CTAF,International-EU,,
hoy2,http://d.liveatc.net/hoy2,LHOY CTAF,International-EU,,
hpr,http://d.liveatc.net/hpr,LHPR Info/AFIS,International-EU,,
jlj_info,http://d.liveatc.net/jlj_info,LJLJ Info,International-EU,,
jlj_app,http://d.liveatc.net/jlj_app,LJLJ Radar,International-EU,,
jlj_twr,http://d.liveatc.net/jlj_twr,LJLJ Tower,International-EU,,
jmb3,http://d.liveatc.net/jmb3,LJMB Tower,International-EU,,
jms2,http://d.liveatc.net/jms2,LJMS CTAF,International-EU,,
jpz,http://d.liveatc.net/jpz,LJPZ Tower,International-EU,,
kkv2,http://d.liveatc.net/kkv2,LKKV Tower,International-EU,,
kpm,http://d.liveatc.net/kpm,LKPM Tower,International-EU,,
kaa_wh,http://d.liveatc.net/kaa_wh,LKAA FIR (High),International-EU,,
kaa_wl,http://d.liveatc.net/kaa_wl,LKAA FIR (Low),International-EU,,
kpr_app,http://d.liveatc.net/kpr_app,LKPR Approach,International-EU,,
kpr_del,http://d.liveatc.net/kpr_del,LKPR Clearance Del,International-EU,,
kpr_dir,http://d.liveatc.net/kpr_dir,LKPR Director/Ruzyne Radar,International-EU,,
kpr_gnd,http://d.liveatc.net/kpr_gnd,LKPR Ground,International-EU,,
kpr_twr,http://d.liveatc.net/kpr_twr,LKPR Tower,International-EU,,
ktb,http://d.liveatc.net/ktb,LKTB Gnd/Twr/Radar,International-EU,,
mml6,http://d.liveatc.net/mml6,LMML GndTwr/App/Control,International-EU,,
c2,http://d.liveatc.net/c2,LPMA App/LPPC Center,International-EU,,
ma2,http://d.liveatc.net/ma2,LPMA Approach,International-EU,,
r2,http://d.liveatc.net/r2,LPPR Approach #1,International-EU,,
t_app_1191_2,http://d.liveatc.net/t_app_1191_2,LPPT Approach,International-EU,,
rcl,http://d.liveatc.net/rcl,LRCL Twr/App #1,International-EU,,
rcl3,http://d.liveatc.net/rcl3,LRCL Twr/App/ACC,International-EU,,
rop2,http://d.liveatc.net/rop2,LROP Ground,International-EU,,
rop_rdr,http://d.liveatc.net/rop_rdr,LROP Radar,International-EU,,
rop_twr,http://d.liveatc.net/rop_twr,LROP Tower/Approach,International-EU,,
rop,http://d.liveatc.net/rop,LROP Twr/App/Radar,International-EU,,
rsb2,http://d.liveatc.net/rsb2,LRSB Tower/CTAF,International-EU,,
rtr,http://d.liveatc.net/rtr,LRTR Tower,International-EU,,
sgs,http://d.liveatc.net/sgs,LSGS Gnd/Twr/App,International-EU,,
szh1_lsmd_twr,http://d.liveatc.net/szh1_lsmd_twr,LSMD Tower,International-EU,,
sza,http://d.liveatc.net/sza,LSZA Tower,International-EU,,
szb2,http://d.liveatc.net/szb2,LSZB Twr/App/Dep,International-EU,,
szg,http://d.liveatc.net/szg,LSZG Tower,International-EU,,
szh1_app_east,http://d.liveatc.net/szh1_app_east,LSZH Approach (East),International-EU,,
szh1_app_w,http://d.liveatc.net/szh1_app_w,LSZH Approach (West),International-EU,,
szh1_apr_s,http://d.liveatc.net/szh1_apr_s,LSZH Apron (South),International-EU,,
szh1_apr_w,http://d.liveatc.net/szh1_apr_w,LSZH Apron (West),International-EU,,
szh1_del,http://d.liveatc.net/szh1_del,LSZH Clearance Delivery,International-EU,,
szh1_gnd,http://d.liveatc.net/szh1_gnd,LSZH Ground,International-EU,,
szh1_rdr_132815,http://d.liveatc.net/szh1_rdr_132815,LSZH Radar 132.815,International-EU,,
szh1_rdr_133050,http://d.liveatc.net/szh1_rdr_133050,LSZH Radar 133.050,International-EU,,
szh1_rdr_133400,http://d.liveatc.net/szh1_rdr_133400,LSZH Radar 133.405,International-EU,,
szh1_rdr_133690,http://d.liveatc.net/szh1_rdr_133690,LSZH Radar 133.690,International-EU,,
szh1_rdr_133900,http://d.liveatc.net/szh1_rdr_133900,LSZH Radar 133.905,International-EU,,
szh1_rdr_134600,http://d.liveatc.net/szh1_rdr_134600,LSZH Radar 134.605,International-EU,,
szh1_rdr_135675,http://d.liveatc.net/szh1_rdr_135675,LSZH Radar 135.680,International-EU,,
szh1_rdr_136150,http://d.liveatc.net/szh1_rdr_136150,LSZH Radar 136.155,International-EU,,
szh1_twr,http://d.liveatc.net/szh1_twr,LSZH Tower,International-EU,,
szh1_twr_1432,http://d.liveatc.net/szh1_twr_1432,LSZH Tower (14/32),International-EU,,
szh1_gndtwr_sec,http://d.liveatc.net/szh1_gndtwr_sec,LSZH Twr/Gnd (backup),International-EU,,
szl2,http://d.liveatc.net/szl2,LSZL Tower,International-EU,,
szn2,http://d.liveatc.net/szn2,LSZN CTAF,International-EU,,
szr,http://d.liveatc.net/szr,LSZR Tower,International-EU,,
szw,http://d.liveatc.net/szw,LSZW CTAF,International-EU,,
tba_s,http://d.liveatc.net/tba_s,LTBA Gnd/Twr/App,International-EU,,
tfj2,http://d.liveatc.net/tfj2,LTFJ Del/Gnd/Twr,International-EU,,
ukk2_acc1,http://d.liveatc.net/ukk2_acc1,LUKK ACC #1,International-EU,,
ukk2_acc2,http://d.liveatc.net/ukk2_acc2,LUKK ACC #2,International-EU,,
ukk2_a2a,http://d.liveatc.net/ukk2_a2a,LUKK Air to Air,International-EU,,
ukk2_alt,http://d.liveatc.net/ukk2_alt,LUKK Alternate,International-EU,,
ukk_app,http://d.liveatc.net/ukk_app,LUKK Approach #1,International-EU,,
ukk2_app,http://d.liveatc.net/ukk2_app,LUKK Approach #2,International-EU,,
ukk2_guard,http://d.liveatc.net/ukk2_guard,LUKK Emergency/Guard,International-EU,,
ukk2_gnd,http://d.liveatc.net/ukk2_gnd,LUKK Ground #2,International-EU,,
ukk2_handling,http://d.liveatc.net/ukk2_handling,LUKK Handling,International-EU,,
ukk2_twr,http://d.liveatc.net/ukk2_twr,LUKK Tower #2,International-EU,,
wsk2_4,http://d.liveatc.net/wsk2_4,LWSK ACC (Lower),International-EU,,
wsk2_1,http://d.liveatc.net/wsk2_1,LWSK ACC (Upper),International-EU,,
wsk2_3,http://d.liveatc.net/wsk2_3,LWSK Approach,International-EU,,
wsk2_atis,http://d.liveatc.net/wsk2_atis,LWSK ATIS,International-EU,,
wsk2_2,http://d.liveatc.net/wsk2_2,LWSK Tower,International-EU,,
ni2,http://d.liveatc.net/ni2,LYNI Twr/App,International-EU,,
zkz,http://d.liveatc.net/zkz,LZKZ Gnd/Twr/App,International-EU,,
zni2,http://d.liveatc.net/zni2,LZNI CTAF,International-EU,,
zpe,http://d.liveatc.net/zpe,LZPE CTAF/UNICOM,International-EU,,
zpp2,http://d.liveatc.net/zpp2,LZPP Ground/Tower,International-EU,,
zpt,http://d.liveatc.net/zpt,LZPT CTAF,International-EU,,
urkk,http://d.liveatc.net/urkk,URKK Gnd/Twr/App,International-EU,,
urmt,http://d.liveatc.net/urmt,URMT Twr/App/Control,International-EU,,
urss,http://d.liveatc.net/urss,URSS Gnd/Twr/App,International-EU,,
usdd1,http://d.liveatc.net/usdd1,USDD Gnd/Twr/App/Control,International-EU,,
uuee3,http://d.liveatc.net/uuee3,UUEE Twr/App/Radar,International-EU,,
cen4,http://d.liveatc.net/cen4,CEN4 CTAF,CA,,
ckk7,http://d.liveatc.net/ckk7,CKK7 CTAF,CA,,
cykz_cnc3,http://d.liveatc.net/cykz_cnc3,CNC3 CTAF #2,CA,,
cytz_app_west,http://d.liveatc.net/cytz_app_west,Toronto Terminal (West Satellite) #1,CA,,
cykz_cnu8,http://d.liveatc.net/cykz_cnu8,CNU8 CTAF,CA,,
cnu8,http://d.liveatc.net/cnu8,CNU8 Unicom/Airwork Area,CA,,
csb3_1,http://d.liveatc.net/csb3_1,CSB3 CTAF,CA,,
csg3,http://d.liveatc.net/csg3,CSG3 CTAF,CA,,
csr3,http://d.liveatc.net/csr3,CSR3 CTAF,CA,,
cyrq_s,http://d.liveatc.net/cyrq_s,CYRQ/CSR3 CTAF,CA,,
cyam_atis,http://d.liveatc.net/cyam_atis,CYAM ATIS,CA,,
cyam_gnd_misc,http://d.liveatc.net/cyam_gnd_misc,CYAM Ground/Misc,CA,,
cyam_twr,http://d.liveatc.net/cyam_twr,CYAM Tower,CA,,
czyz_yam_high,http://d.liveatc.net/czyz_yam_high,Toronto Center (Sault High),CA,,
czyz_yam_low,http://d.liveatc.net/czyz_yam_low,Toronto Center (Sault Low),CA,,
cyaw_atis,http://d.liveatc.net/cyaw_atis,CYAW ATIS,CA,,
cyaw1_gnd_twr,http://d.liveatc.net/cyaw1_gnd_twr,CYAW Gnd/Twr,CA,,
cyaw,http://d.liveatc.net/cyaw,CYAW Gnd/Twr/Ops,CA,,
cybp,http://d.liveatc.net/cybp,CYBP - Brooks,CA,,
cyeg_app,http://d.liveatc.net/cyeg_app,CYEG Approach,CA,,
cyeg_gnd_misc,http://d.liveatc.net/cyeg_gnd_misc,CYEG Del/Ground/Misc,CA,,
cyeg_dep,http://d.liveatc.net/cyeg_dep,CYEG Departure,CA,,
cyeg_twr,http://d.liveatc.net/cyeg_twr,CYEG Tower,CA,,
cyeg_vfr,http://d.liveatc.net/cyeg_vfr,CYEG VFR Advisory,CA,,
czeg_yeg_1,http://d.liveatc.net/czeg_yeg_1,CZEG Edmonton Center (FL280/below),CA,,
czeg_yeg_2,http://d.liveatc.net/czeg_yeg_2,CZEG Edmonton Center (Lloydminster Sector),CA,,
cyey,http://d.liveatc.net/cyey,CYEY CTAF,CA,,
cyfb_ctaf,http://d.liveatc.net/cyfb_ctaf,CYFB CTAF/RDO,CA,,
cyfb_zul,http://d.liveatc.net/cyfb_zul,CYFB Montreal Center,CA,,
cyfb_rdo,http://d.liveatc.net/cyfb_rdo,CYFB RDO/FIC/Edmonton Ctr,CA,,
cyfd,http://d.liveatc.net/cyfd,CYFD ATF (CTAF),CA,,
cyfd2,http://d.liveatc.net/cyfd2,CYFD ATF (CTAF)/App,CA,,
cyhu,http://d.liveatc.net/cyhu,CYHU Tower,CA,,
cyhz_atis,http://d.liveatc.net/cyhz_atis,CYHZ ATIS,CA,,
cyhz_del,http://d.liveatc.net/cyhz_del,CYHZ Clearance Delivery,CA,,
cyhz,http://d.liveatc.net/cyhz,CYHZ Del/Gnd/Twr/App #1,CA,,
cyhz3,http://d.liveatc.net/cyhz3,CYHZ Del/Gnd/Twr/App #2,CA,,
cyhz_dep,http://d.liveatc.net/cyhz_dep,CYHZ Departure/Arrival,CA,,
cyhz_gnd,http://d.liveatc.net/cyhz_gnd,CYHZ Ground,CA,,
cyhz_fic,http://d.liveatc.net/cyhz_fic,CYHZ Halifax Radio FIC,CA,,
cyhz_zqm_a2a,http://d.liveatc.net/cyhz_zqm_a2a,CYHZ Moncton Centre/A2A,CA,,
cyhz_133950,http://d.liveatc.net/cyhz_133950,CYHZ Moncton PAL High,CA,,
cyhz_135300,http://d.liveatc.net/cyhz_135300,CYHZ Moncton PAL Low,CA,,
cyhz_twr,http://d.liveatc.net/cyhz_twr,CYHZ Tower,CA,,
cyjn,http://d.liveatc.net/cyjn,CYJN Ground/Tower,CA,,
cykf1,http://d.liveatc.net/cykf1,CYKF Gnd/Twr,CA,,
cykz_aa_tor_east,http://d.liveatc.net/cykz_aa_tor_east,CYKZ Air Amb/Toronto East,CA,,
cykz_4_2,http://d.liveatc.net/cykz_4_2,CYKZ Air Ambulance #2,CA,,
cykz_atis,http://d.liveatc.net/cykz_atis,CYKZ ATIS,CA,,
cykz_cfa1_ne,http://d.liveatc.net/cykz_cfa1_ne,CYKZ CFA1 NE,CA,,
cykz_cfa2_nw,http://d.liveatc.net/cykz_cfa2_nw,CYKZ CFA2 NW,CA,,
cykz,http://d.liveatc.net/cykz,CYKZ CTAF,CA,,
cykz_fltplan,http://d.liveatc.net/cykz_fltplan,CYKZ Flight Plan,CA,,
cykz_fltline,http://d.liveatc.net/cykz_fltline,CYKZ Flightline,CA,,
cykz_3,http://d.liveatc.net/cykz_3,CYKZ FlightPlan/CZYZ East,CA,,
cykz_guard,http://d.liveatc.net/cykz_guard,CYKZ Guard 121.5,CA,,
cykz_london,http://d.liveatc.net/cykz_london,CYKZ London,CA,,
cykz_1,http://d.liveatc.net/cykz_1,CYKZ London Radio/Flightline,CA,,
cykz_seneca,http://d.liveatc.net/cykz_seneca,CYKZ Seneca Dispatch,CA,,
cykz_2,http://d.liveatc.net/cykz_2,CYKZ Seneca Dispatch/Backup,CA,,
cykz_twr,http://d.liveatc.net/cykz_twr,CYKZ Tower,CA,,
cykz_backup,http://d.liveatc.net/cykz_backup,CYKZ Tower (Backup),CA,,
cykz_tor_west,http://d.liveatc.net/cykz_tor_west,Toronto Terminal (West Satellite) #2,CA,,
cynj2_gnd,http://d.liveatc.net/cynj2_gnd,CYNJ Ground,CA,,
cynj2,http://d.liveatc.net/cynj2,CYNJ Tower,CA,,
cyoo5_gnd,http://d.liveatc.net/cyoo5_gnd,CYOO Ground,CA,,
cyoo5_twr,http://d.liveatc.net/cyoo5_twr,CYOO Tower,CA,,
cyow3,http://d.liveatc.net/cyow3,CYOW Gnd/Twr/App,CA,,
cypk2,http://d.liveatc.net/cypk2,CYPK Tower,CA,,
cypq3,http://d.liveatc.net/cypq3,CYPQ AWOS,CA,,
cypq2,http://d.liveatc.net/cypq2,CYPQ Dispatch/UNICOM,CA,,
cypq1,http://d.liveatc.net/cypq1,CYPQ Regional/Radar,CA,,
cypq,http://d.liveatc.net/cypq,CYPQ UNICOM/Guard,CA,,
cyqb1_app_124000,http://d.liveatc.net/cyqb1_app_124000,CYQB App/Dep (Terminal/124.0),CA,,
cyqb1_app_127850,http://d.liveatc.net/cyqb1_app_127850,CYQB App/Dep (Terminal/127.85),CA,,
cyqb1_atis_en,http://d.liveatc.net/cyqb1_atis_en,CYQB ATIS (English),CA,,
cyqb1_atis_fr,http://d.liveatc.net/cyqb1_atis_fr,CYQB ATIS (French),CA,,
cyqb1_fs,http://d.liveatc.net/cyqb1_fs,CYQB Flight Service,CA,,
cyqb1_fis,http://d.liveatc.net/cyqb1_fis,CYQB Flight Service (FIS),CA,,
cyqb1_gnd_twr,http://d.liveatc.net/cyqb1_gnd_twr,CYQB Ground/Tower,CA,,
cyqb1_ctr_133225,http://d.liveatc.net/cyqb1_ctr_133225,Montreal Center (Drummond/133.225),CA,,
cyqb1_ctr_135025,http://d.liveatc.net/cyqb1_ctr_135025,Montreal Center (Drummond/135.025),CA,,
cyqb1_ctr_123925,http://d.liveatc.net/cyqb1_ctr_123925,Montreal Center (Levis/123.925),CA,,
cyqg2,http://d.liveatc.net/cyqg2,CYQG Gnd/Twr/App/Misc,CA,,
cyqi3,http://d.liveatc.net/cyqi3,CYQI CTAF/UNICOM,CA,,
